Expiry,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Underlying
6/14/2019,TSLA190614C00215000,0,0,43.55,45.15,0,0.5596,0.8412,0.005,0,215,255.04
6/14/2019,TSLA190614C00217500,0,0,41.4,43.1,0,0.553,0.8283,0.0053,0,217.5,255.04
6/14/2019,TSLA190614C00220000,0,0,39.3,41.05,0,0.5461,0.8146,0.0057,0,220,255.04
6/14/2019,TSLA190614C00222500,0,0,37.3,39.05,0,0.5411,0.7995,0.006,0,222.5,255.04
6/14/2019,TSLA190614C00225000,0,0,35.35,37.05,0,0.5355,0.7838,0.0064,0,225,255.04
6/14/2019,TSLA190614C00227500,0,0,33.5,34.95,0,0.5286,0.7676,0.0067,0,227.5,255.04
6/14/2019,TSLA190614C00230000,31.32,6.27,31.5,33.1,2,0.5221,0.7504,0.0071,0,230,255.04
6/14/2019,TSLA190614C00232500,0,0,29.75,31.2,0,0.5177,0.7318,0.0074,0,232.5,255.04
6/14/2019,TSLA190614C00235000,27.7,5.95,27.9,29.4,2,0.5117,0.7127,0.0078,0,235,255.04
6/14/2019,TSLA190614C00237500,0,0,26.15,27.65,0,0.5067,0.6926,0.0081,0,237.5,255.04
6/14/2019,TSLA190614C00240000,24.05,5.325,25.1,25.6,71,0.5066,0.6707,0.0083,126,240,255.04
6/14/2019,TSLA190614C00242500,0,0,22.9,24.15,0,0.496,0.6501,0.0087,0,242.5,255.04
6/14/2019,TSLA190614C00245000,20.64,4.865,21.75,22.2,5,0.4925,0.6276,0.009,15,245,255.04
6/14/2019,TSLA190614C00247500,15.12,0.47,20.25,20.8,5,0.4903,0.6043,0.0092,9,247.5,255.04
6/14/2019,TSLA190614C00250000,18.8,5.4,18.85,19.35,167,0.4871,0.5808,0.0094,129,250,255.04
6/14/2019,TSLA190614C00252500,16.55,4.3,17.4,17.95,10,0.4822,0.5568,0.0096,1,252.5,255.04
6/14/2019,TSLA190614C00255000,15.45,4.375,16,16.5,238,0.4757,0.5323,0.0098,17,255,255.04
6/14/2019,TSLA190614C00257500,13.9,3.75,14.8,15.35,30,0.4746,0.5079,0.0098,0,257.5,255.04
6/14/2019,TSLA190614C00260000,13.6,4.475,13.6,14.05,8,0.4697,0.4829,0.0099,13,260,255.04
6/14/2019,TSLA190614C00262500,12.33,4.005,12.4,13,7,0.4666,0.4581,0.0099,2,262.5,255.04
6/14/2019,TSLA190614C00265000,11.4,3.725,11.3,11.85,21,0.4618,0.4329,0.0099,2,265,255.04
6/14/2019,TSLA190614C00270000,9.54,3.54,9.25,9.8,21,0.4526,0.3826,0.0098,25,270,255.04
6/14/2019,TSLA190614C00275000,7.66,2.91,7.7,8.05,12,0.4486,0.3356,0.0095,1,275,255.04
6/14/2019,TSLA190614C00280000,6.4,2.575,6.25,6.65,4,0.4448,0.2911,0.009,16,280,255.04
6/14/2019,TSLA190614C00285000,5.03,1.98,5,5.4,12,0.44,0.249,0.0084,5,285,255.04
6/14/2019,TSLA190614C00290000,4.09,1.72,4,4.45,35,0.4386,0.2124,0.0077,6,290,255.04
6/14/2019,TSLA190614C00295000,3.11,1.255,3.2,3.6,19,0.4372,0.1794,0.007,7,295,255.04
6/14/2019,TSLA190614C00300000,2.67,1.21,2.64,2.94,37,0.4394,0.1523,0.0063,24,300,255.04
6/14/2019,TSLA190614C00305000,2.14,0.975,2.13,2.46,10,0.4422,0.1291,0.0056,5,305,255.04
6/14/2019,TSLA190614C00310000,1.81,0.835,1.72,2.03,17,0.4445,0.1088,0.0049,0,310,255.04
6/14/2019,TSLA190614C00315000,1.43,0.655,1.39,1.69,6,0.4478,0.0919,0.0043,1,315,255.04
6/14/2019,TSLA190614C00320000,1.16,0.505,1.05,1.25,16,0.4413,0.0725,0.0037,0,320,255.04
6/14/2019,TSLA190614C00325000,0,0,0.86,1.14,0,0.4502,0.0632,0.0032,0,325,255.04
6/14/2019,TSLA190614C00330000,0,0,0.71,1.06,0,0.4606,0.056,0.0029,0,330,255.04
6/14/2019,TSLA190614C00335000,0.57,0.14,0.59,0.9,3,0.4657,0.0478,0.0025,0,335,255.04
6/14/2019,TSLA190614C00340000,0,0,0.5,0.82,0,0.4749,0.0423,0.0022,2,340,255.04
6/14/2019,TSLA190614C00345000,0,0,0.42,0.73,0,0.4823,0.0371,0.002,4,345,255.04
6/14/2019,TSLA190614C00350000,0.5,0.16,0.36,0.62,11,0.4873,0.0319,0.0017,20,350,255.04
6/21/2019,TSLA190621C00010000,0,0,243.7,246.4,0,21.4861,0.9979,0,0,10,255.04
6/21/2019,TSLA190621C00020000,0,0,234.5,235.6,0,10.0582,0.9921,0,1,20,255.04
6/21/2019,TSLA190621C00025000,0,0,228.7,231.4,0,7.7728,0.9852,0,0,25,255.04
6/21/2019,TSLA190621C00030000,0,0,224.45,216.6,0,0.02,1,0.0001,0,30,255.04
6/21/2019,TSLA190621C00035000,0,0,218.7,202.4,0,0.02,0,0,0,35,255.04
6/21/2019,TSLA190621C00040000,0,0,214.45,215.6,0,0.02,1,0.0001,20,40,255.04
6/21/2019,TSLA190621C00045000,0,0,208.7,211.4,0,3.7132,0.9731,0.0002,27,45,255.04
6/21/2019,TSLA190621C00050000,0,0,204.45,205.6,0,0.02,1,0,99,50,255.04
6/21/2019,TSLA190621C00055000,0,0,198.7,201.4,0,2.7903,0.9764,0.0002,28,55,255.04
6/21/2019,TSLA190621C00060000,0,0,194.5,177.6,0,0.02,0,0,58,60,255.04
6/21/2019,TSLA190621C00065000,0,0,188.75,171.5,0,0.02,0,0,8,65,255.04
6/21/2019,TSLA190621C00070000,0,0,184.5,185.65,0,1.9135,0.9845,0.0002,104,70,255.04
6/21/2019,TSLA190621C00075000,0,0,178.75,181.45,0,1.7124,0.9867,0.0002,195,75,255.04
6/21/2019,TSLA190621C00080000,0,0,174.55,175.7,0,1.5451,0.9886,0.0002,218,80,255.04
6/21/2019,TSLA190621C00085000,0,0,168.75,171.45,0,1.3747,0.9909,0.0002,293,85,255.04
6/21/2019,TSLA190621C00090000,0,0,164.55,160.4,0,0.02,1,0.0001,209,90,255.04
6/21/2019,TSLA190621C00095000,0,0,167.2,161.5,0,2.0626,0.9531,0.0005,203,95,255.04
6/21/2019,TSLA190621C00100000,0,0,154.55,155.7,0,1.0819,0.9931,0.0001,623,100,255.04
6/21/2019,TSLA190621C00110000,0,0,143.8,128.4,0,0.02,0,0,145,110,255.04
6/21/2019,TSLA190621C00120000,0,0,134.6,135.75,0,0.8992,0.9913,0.0002,48,120,255.04
6/21/2019,TSLA190621C00125000,0,0,128.9,131.6,0,0.8917,0.9891,0.0003,0,125,255.04
6/21/2019,TSLA190621C00130000,0,0,124.7,112.55,0,0.02,0,0,89,130,255.04
6/21/2019,TSLA190621C00135000,0,0,119,121.65,0,0.8292,0.9863,0.0004,0,135,255.04
6/21/2019,TSLA190621C00140000,0,0,114.85,111.6,0,0.02,0.9878,0.0004,26,140,255.04
6/21/2019,TSLA190621C00145000,110.1,12.925,109.35,111,10,0.6795,0.9902,0.0003,30,145,255.04
6/21/2019,TSLA190621C00150000,0,0,105.05,106.05,0,0.7585,0.9788,0.0007,46,150,255.04
6/21/2019,TSLA190621C00155000,0,0,99.4,83.7,0,0.02,0,0,60,155,255.04
6/21/2019,TSLA190621C00160000,94.25,-1.025,95.3,96.35,6,0.7242,0.97,0.001,43,160,255.04
6/21/2019,TSLA190621C00165000,0,0,89.55,92.35,0,0.7008,0.9655,0.0011,4,165,255.04
6/21/2019,TSLA190621C00170000,0,0,85.65,86.75,0,0.6913,0.9578,0.0014,20,170,255.04
6/21/2019,TSLA190621C00175000,0,0,80.15,82.75,0,0.6766,0.9498,0.0016,43,175,255.04
6/21/2019,TSLA190621C00180000,0,0,76.15,77.25,0,0.6581,0.9414,0.0019,53,180,255.04
6/21/2019,TSLA190621C00185000,71.85,9.35,71.55,72.55,18,0.6452,0.9305,0.0022,49,185,255.04
6/21/2019,TSLA190621C00190000,0,0,66.85,67.9,0,0.6264,0.9195,0.0025,86,190,255.04
6/21/2019,TSLA190621C00195000,63.41,9.735,62.35,63.25,32,0.6112,0.9058,0.0029,46,195,255.04
6/21/2019,TSLA190621C00200000,57.85,8.5,57.75,58.75,20,0.5939,0.891,0.0034,1322,200,255.04
6/21/2019,TSLA190621C00205000,52.85,7.6,53.35,54.3,14,0.5798,0.8729,0.0038,33,205,255.04
6/21/2019,TSLA190621C00210000,49.2,8.175,49.1,49.95,18,0.5677,0.8519,0.0044,61,210,255.04
6/21/2019,TSLA190621C00215000,45.25,8.1,44.95,45.7,35,0.5555,0.8282,0.0049,62,215,255.04
6/21/2019,TSLA190621C00220000,40.5,7.025,40.95,41.65,28,0.5457,0.8011,0.0055,76,220,255.04
6/21/2019,TSLA190621C00225000,37.32,7.595,36.95,37.75,339,0.5334,0.7719,0.0061,714,225,255.04
6/21/2019,TSLA190621C00230000,33.52,7.17,33.25,33.8,388,0.5207,0.7398,0.0067,715,230,255.04
6/21/2019,TSLA190621C00235000,30.2,7.05,29.7,30,104,0.508,0.7048,0.0073,849,235,255.04
6/21/2019,TSLA190621C00240000,25.41,5.26,26.3,26.85,346,0.5023,0.6653,0.0078,2380,240,255.04
6/21/2019,TSLA190621C00245000,23.35,6.025,23.05,23.7,297,0.4929,0.6243,0.0083,764,245,255.04
6/21/2019,TSLA190621C00250000,20.39,5.615,20.05,20.65,835,0.4827,0.5812,0.0087,1215,250,255.04
6/21/2019,TSLA190621C00255000,17.65,5.225,17.4,17.75,738,0.4737,0.5361,0.009,1993,255,255.04
6/21/2019,TSLA190621C00260000,15.05,4.625,14.85,15.15,399,0.4642,0.4896,0.0093,1768,260,255.04
6/21/2019,TSLA190621C00265000,12.85,4.2,12.65,13.05,389,0.4602,0.4436,0.0093,1292,265,255.04
6/21/2019,TSLA190621C00270000,10.74,3.64,10.6,10.9,1128,0.4514,0.3968,0.0092,4260,270,255.04
6/21/2019,TSLA190621C00275000,9.06,3.285,8.9,9.1,796,0.4463,0.3521,0.009,2288,275,255.04
6/21/2019,TSLA190621C00280000,7.5,2.825,7.35,7.6,640,0.4416,0.3094,0.0086,1950,280,255.04
6/21/2019,TSLA190621C00285000,6.11,2.335,6.05,6.3,415,0.438,0.2695,0.0081,1334,285,255.04
6/21/2019,TSLA190621C00290000,5.04,1.99,4.95,5.15,981,0.4343,0.2323,0.0076,4860,290,255.04
6/21/2019,TSLA190621C00295000,4.15,1.69,4.1,4.3,391,0.4349,0.2009,0.007,978,295,255.04
6/21/2019,TSLA190621C00300000,3.45,1.47,3.35,3.55,1181,0.4342,0.1719,0.0063,10098,300,255.04
6/21/2019,TSLA190621C00305000,2.84,1.24,2.77,2.93,238,0.435,0.1471,0.0057,1949,305,255.04
6/21/2019,TSLA190621C00310000,2.27,0.955,2.29,2.43,253,0.4366,0.1256,0.0051,2903,310,255.04
6/21/2019,TSLA190621C00315000,1.87,0.78,1.91,2.03,186,0.4393,0.1075,0.0045,1882,315,255.04
6/21/2019,TSLA190621C00320000,1.64,0.725,1.6,1.68,1299,0.442,0.0918,0.004,19418,320,255.04
6/21/2019,TSLA190621C00325000,1.35,0.585,1.32,1.45,158,0.446,0.079,0.0036,1780,325,255.04
6/21/2019,TSLA190621C00330000,1.16,0.5,1.11,1.24,134,0.4505,0.0681,0.0032,2356,330,255.04
6/21/2019,TSLA190621C00335000,0.97,0.395,0.95,1.07,121,0.4561,0.0593,0.0028,1217,335,255.04
6/21/2019,TSLA190621C00340000,0.83,0.33,0.81,0.92,210,0.4609,0.0515,0.0025,2888,340,255.04
6/21/2019,TSLA190621C00345000,0.77,0.33,0.71,0.81,30,0.4677,0.0454,0.0022,1700,345,255.04
6/21/2019,TSLA190621C00350000,0.66,0.275,0.62,0.72,604,0.4743,0.0402,0.002,13200,350,255.04
6/21/2019,TSLA190621C00355000,0.57,0.21,0.58,0.62,34,0.4821,0.036,0.0018,1638,355,255.04
6/21/2019,TSLA190621C00360000,0.48,0.16,0.48,0.58,124,0.4881,0.0319,0.0016,1465,360,255.04
6/21/2019,TSLA190621C00365000,0.48,0.175,0.43,0.48,22,0.4916,0.0277,0.0014,1311,365,255.04
6/21/2019,TSLA190621C00370000,0.42,0.145,0.38,0.44,45,0.4986,0.0249,0.0013,1034,370,255.04
6/21/2019,TSLA190621C00375000,0.37,0.1,0.35,0.42,11,0.509,0.0232,0.0012,533,375,255.04
6/21/2019,TSLA190621C00380000,0.35,0.105,0.31,0.41,70,0.5182,0.0215,0.0011,1594,380,255.04
6/21/2019,TSLA190621C00385000,0,0,0.28,0.37,0,0.5248,0.0195,0.001,230,385,255.04
6/21/2019,TSLA190621C00390000,0.33,0.115,0.26,0.35,39,0.5332,0.0181,0.0009,1167,390,255.04
6/21/2019,TSLA190621C00395000,0.31,0.115,0.23,0.32,3,0.5391,0.0164,0.0008,177,395,255.04
6/21/2019,TSLA190621C00400000,0.24,0.07,0.21,0.28,60,0.5434,0.0146,0.0007,4302,400,255.04
6/21/2019,TSLA190621C00405000,0,0,0.19,0.3,0,0.5559,0.0143,0.0007,60,405,255.04
6/21/2019,TSLA190621C00410000,0.23,0.07,0.18,0.22,17,0.554,0.012,0.0006,687,410,255.04
6/21/2019,TSLA190621C00415000,0.21,0.08,0.16,0.21,10,0.5607,0.0111,0.0006,105,415,255.04
6/21/2019,TSLA190621C00420000,0.19,0.05,0.14,0.2,1,0.5668,0.0102,0.0005,1156,420,255.04
6/21/2019,TSLA190621C00425000,0,0,0.13,0.23,0,0.5817,0.0104,0.0005,6,425,255.04
6/21/2019,TSLA190621C00430000,0.13,0,0.12,0.22,1,0.5899,0.0099,0.0005,417,430,255.04
6/21/2019,TSLA190621C00435000,0,0,0.11,0.21,0,0.5965,0.0093,0.0005,51,435,255.04
6/21/2019,TSLA190621C00440000,0.13,0.015,0.1,0.14,30,0.5871,0.0071,0.0004,373,440,255.04
6/21/2019,TSLA190621C00450000,0.1,0.02,0.09,0.12,110,0.5989,0.0062,0.0003,3012,450,255.04
6/21/2019,TSLA190621C00460000,0,0,0.06,0.1,6,0.6041,0.005,0.0003,995,460,255.04
6/21/2019,TSLA190621C00470000,0.1,0.055,0.04,0.08,6,0.6039,0.0037,0.0002,1213,470,255.04
6/21/2019,TSLA190621C00480000,0.05,0.02,0.03,0.06,17,0.6035,0.0028,0.0002,737,480,255.04
6/21/2019,TSLA190621C00490000,0.03,0.005,0.02,0.05,53,0.6074,0.0022,0.0001,1420,490,255.04
6/21/2019,TSLA190621C00500000,0.03,0.01,0.01,0.03,428,0.5911,0.0012,0.0001,2368,500,255.04
6/21/2019,TSLA190621C00510000,0,0,0,0.06,0,0.6308,0.0018,0.0001,1619,510,255.04
6/21/2019,TSLA190621C00520000,0.05,0.025,0,0.06,1,0.6453,0.0017,0.0001,722,520,255.04
6/21/2019,TSLA190621C00530000,0.01,0.005,0,0.03,10,0.6203,0.0009,0.0001,358,530,255.04
6/21/2019,TSLA190621C00540000,0,0,0.02,0.03,0,0.6651,0.0014,0.0001,225,540,255.04
6/21/2019,TSLA190621C00550000,0,0,0,0.02,0,0.6273,0.0006,0,505,550,255.04
6/21/2019,TSLA190621C00560000,0,0,0,0.06,0,0.7103,0.0017,0.0001,76,560,255.04
6/21/2019,TSLA190621C00570000,0,0,0,0.02,0,0.6508,0.0005,0,118,570,255.04
6/21/2019,TSLA190621C00580000,0,0,0,0.02,0,0.6662,0.0005,0,512,580,255.04
6/21/2019,TSLA190621C00590000,0,0,0,0.02,0,0.6829,0.0006,0,202,590,255.04
6/21/2019,TSLA190621C00600000,0,0,0,0.01,0,0.6558,0.0003,0,1007,600,255.04
6/21/2019,TSLA190621C00610000,0,0,0,0.03,0,0.7257,0.0007,0,67,610,255.04
6/21/2019,TSLA190621C00620000,0,0,0,0.05,0,0.7751,0.0013,0.0001,235,620,255.04
6/21/2019,TSLA190621C00630000,0,0,0,0.05,0,0.7873,0.0013,0.0001,88,630,255.04
6/21/2019,TSLA190621C00640000,0,0,0,0.05,0,0.799,0.0012,0.0001,42,640,255.04
6/21/2019,TSLA190621C00650000,0,0,0,0.01,0,0.7217,0.0003,0,395,650,255.04
6/21/2019,TSLA190621C00660000,0,0,0,0.05,0,0.8203,0.0012,0.0001,135,660,255.04
6/21/2019,TSLA190621C00670000,0,0,0,0.05,0,0.8342,0.0012,0.0001,101,670,255.04
6/21/2019,TSLA190621C00680000,0,0,0,0.05,0,0.8457,0.0012,0.0001,29,680,255.04
6/21/2019,TSLA190621C00690000,0,0,0,0.05,0,0.8565,0.0012,0,429,690,255.04
6/21/2019,TSLA190621C00700000,0,0,0,0.01,0,0.7558,0.0002,0,3216,700,255.04
7/19/2019,TSLA190719C00010000,0,0,243.7,246.4,0,13.6466,0.9972,0,1,10,255.04
7/19/2019,TSLA190719C00015000,0,0,239.45,226.2,0,0.02,0,0,0,15,255.04
7/19/2019,TSLA190719C00020000,0,0,233.7,221.2,0,0.02,0,0,0,20,255.04
7/19/2019,TSLA190719C00025000,0,0,229.5,216.2,0,0.02,0,0,0,25,255.04
7/19/2019,TSLA190719C00030000,0,0,223.7,211.2,0,0.02,0,0,0,30,255.04
7/19/2019,TSLA190719C00035000,0,0,219.5,206.2,0,0.02,0,0,0,35,255.04
7/19/2019,TSLA190719C00040000,0,0,213.75,201.4,0,0.02,0,0,0,40,255.04
7/19/2019,TSLA190719C00045000,0,0,209.5,196.4,0,0.02,0,0,0,45,255.04
7/19/2019,TSLA190719C00050000,0,0,203.75,191.4,0,0.02,0,0,0,50,255.04
7/19/2019,TSLA190719C00055000,0,0,199.55,186.4,0,0.02,0,0,0,55,255.04
7/19/2019,TSLA190719C00060000,0,0,193.75,181.6,0,0.02,0,0,0,60,255.04
7/19/2019,TSLA190719C00065000,0,0,189.55,176.6,0,0.02,0,0,0,65,255.04
7/19/2019,TSLA190719C00070000,0,0,183.8,171.8,0,0.02,0,0,0,70,255.04
7/19/2019,TSLA190719C00075000,0,0,179.55,166.8,0,0.02,0,0,0,75,255.04
7/19/2019,TSLA190719C00080000,0,0,173.8,162,0,0.02,0,0,0,80,255.04
7/19/2019,TSLA190719C00085000,0,0,169.6,157,0,0.02,0,0,0,85,255.04
7/19/2019,TSLA190719C00090000,0,0,163.85,152.2,0,0.02,0,0,0,90,255.04
7/19/2019,TSLA190719C00095000,0,0,159.7,147.4,0,0.02,0,0,0,95,255.04
7/19/2019,TSLA190719C00100000,0,0,153.95,142.4,0,0.02,0,0,0,100,255.04
7/19/2019,TSLA190719C00105000,0,0,149.8,137.6,0,0.02,0,0,0,105,255.04
7/19/2019,TSLA190719C00110000,0,0,144.1,132.8,0,0.02,0,0,0,110,255.04
7/19/2019,TSLA190719C00115000,0,0,139.95,128,0,0.02,0,0,0,115,255.04
7/19/2019,TSLA190719C00120000,0,0,134.3,123.2,0,0.02,0,0,0,120,255.04
7/19/2019,TSLA190719C00125000,0,0,130.2,118.4,0,0.02,0,0,0,125,255.04
7/19/2019,TSLA190719C00130000,0,0,124.55,127.2,0,0.8031,0.9761,0.0005,2,130,255.04
7/19/2019,TSLA190719C00135000,0,0,120.45,121.55,0,0.7799,0.9731,0.0006,1,135,255.04
7/19/2019,TSLA190719C00140000,0,0,114.8,117.45,0,0.7551,0.97,0.0007,0,140,255.04
7/19/2019,TSLA190719C00145000,0,0,110.75,103.6,0,0.02,0.9745,0.0007,0,145,255.04
7/19/2019,TSLA190719C00150000,0,0,105.2,107.8,0,0.7178,0.9608,0.001,2,150,255.04
7/19/2019,TSLA190719C00155000,0,0,101.15,102.25,0,0.6977,0.9557,0.0011,5,155,255.04
7/19/2019,TSLA190719C00160000,0,0,96.45,98.3,0,0.7152,0.9426,0.0013,9,160,255.04
7/19/2019,TSLA190719C00165000,0,0,91.8,92.8,0,0.6689,0.9412,0.0015,0,165,255.04
7/19/2019,TSLA190719C00170000,0,0,87.1,88.9,0,0.6777,0.9273,0.0017,0,170,255.04
7/19/2019,TSLA190719C00175000,0,0,82.5,83.55,0,0.6393,0.9233,0.0019,13,175,255.04
7/19/2019,TSLA190719C00180000,0,0,82.95,79.7,0,0.7634,0.8789,0.0022,14,180,255.04
7/19/2019,TSLA190719C00185000,74.95,1.1,73.45,74.5,4,0.6126,0.9003,0.0024,1,185,255.04
7/19/2019,TSLA190719C00190000,0,0,69.1,70.75,0,0.6169,0.8816,0.0027,7,190,255.04
7/19/2019,TSLA190719C00195000,0,0,64.95,65.65,0,0.5922,0.87,0.003,117,195,255.04
7/19/2019,TSLA190719C00200000,59.93,7.38,60.75,61.4,4,0.5819,0.8525,0.0034,222,200,255.04
7/19/2019,TSLA190719C00205000,0,0,56.45,57.2,0,0.5677,0.8347,0.0037,110,205,255.04
7/19/2019,TSLA190719C00210000,51.9,7.125,52.55,53.15,2,0.56,0.8131,0.0041,50,210,255.04
7/19/2019,TSLA190719C00215000,48.3,7.225,48.55,49.15,3,0.5484,0.7909,0.0045,6,215,255.04
7/19/2019,TSLA190719C00220000,45.3,7.8,44.75,45.3,32,0.5382,0.7666,0.0049,213,220,255.04
7/19/2019,TSLA190719C00225000,40.83,6.73,41.05,41.55,21,0.5278,0.7404,0.0052,55,225,255.04
7/19/2019,TSLA190719C00230000,37.28,6.405,37.45,38.05,87,0.5188,0.7121,0.0056,288,230,255.04
7/19/2019,TSLA190719C00235000,34.2,6.425,34.05,34.35,28,0.5065,0.6826,0.006,162,235,255.04
7/19/2019,TSLA190719C00240000,30.85,6,30.9,31.35,235,0.5022,0.6501,0.0063,338,240,255.04
7/19/2019,TSLA190719C00245000,26.8,4.625,27.8,28.3,168,0.4941,0.6168,0.0066,241,245,255.04
7/19/2019,TSLA190719C00250000,25.15,5.575,24.9,25.35,266,0.4858,0.5823,0.0069,683,250,255.04
7/19/2019,TSLA190719C00255000,22.4,5.1,22.25,22.7,122,0.4799,0.5468,0.0071,236,255,255.04
7/19/2019,TSLA190719C00260000,19.9,4.775,19.7,20.15,225,0.4724,0.5104,0.0072,505,260,255.04
7/19/2019,TSLA190719C00265000,17.25,4.075,17.4,17.8,81,0.4662,0.4738,0.0073,491,265,255.04
7/19/2019,TSLA190719C00270000,15.29,3.865,15.25,15.65,135,0.4599,0.4372,0.0073,8210,270,255.04
7/19/2019,TSLA190719C00275000,13.5,3.65,13.35,13.7,104,0.4549,0.4011,0.0073,476,275,255.04
7/19/2019,TSLA190719C00280000,11.65,3.175,11.7,11.95,133,0.4511,0.3663,0.0072,669,280,255.04
7/19/2019,TSLA190719C00285000,10,2.775,10.05,10.4,50,0.446,0.3319,0.007,245,285,255.04
7/19/2019,TSLA190719C00290000,8.46,2.285,8.7,9,168,0.4426,0.2996,0.0067,1786,290,255.04
7/19/2019,TSLA190719C00295000,7.45,2.225,7.45,7.75,38,0.4388,0.2686,0.0064,368,295,255.04
7/19/2019,TSLA190719C00300000,6.5,2.075,6.45,6.6,313,0.436,0.2399,0.0061,1412,300,255.04
7/19/2019,TSLA190719C00305000,5.38,1.605,5.5,5.75,82,0.4348,0.2141,0.0058,530,305,255.04
7/19/2019,TSLA190719C00310000,4.83,1.68,4.7,4.9,198,0.4325,0.1895,0.0054,444,310,255.04
7/19/2019,TSLA190719C00315000,4.1,1.43,4.1,4.2,38,0.4329,0.1686,0.005,117,315,255.04
7/19/2019,TSLA190719C00320000,3.45,1.165,3.45,3.6,349,0.4311,0.1481,0.0046,504,320,255.04
7/19/2019,TSLA190719C00325000,3.05,1.115,2.97,3.1,9,0.4314,0.1309,0.0042,192,325,255.04
7/19/2019,TSLA190719C00330000,2.57,0.92,2.53,2.71,79,0.4323,0.1157,0.0039,519,330,255.04
7/19/2019,TSLA190719C00335000,2.19,0.77,2.18,2.3,41,0.4323,0.1015,0.0035,221,335,255.04
7/19/2019,TSLA190719C00340000,1.76,0.555,1.87,2.02,15,0.434,0.0898,0.0032,344,340,255.04
7/19/2019,TSLA190719C00345000,1.61,0.58,1.61,1.76,4,0.4356,0.0793,0.0029,190,345,255.04
7/19/2019,TSLA190719C00350000,1.47,0.58,1.4,1.53,136,0.4374,0.0701,0.0026,1101,350,255.04
7/19/2019,TSLA190719C00355000,1.23,0.455,1.22,1.34,57,0.4397,0.0621,0.0024,378,355,255.04
7/19/2019,TSLA190719C00360000,1.13,0.45,1.06,1.15,81,0.441,0.0546,0.0022,408,360,255.04
7/19/2019,TSLA190719C00365000,0,0,0.93,1.03,0,0.4444,0.0489,0.002,109,365,255.04
7/19/2019,TSLA190719C00370000,0.83,0.295,0.81,0.91,29,0.4469,0.0434,0.0018,498,370,255.04
7/19/2019,TSLA190719C00375000,0.72,0.24,0.72,0.82,5,0.4507,0.0391,0.0016,172,375,255.04
7/19/2019,TSLA190719C00380000,0.69,0.26,0.64,0.73,57,0.4544,0.0352,0.0015,319,380,255.04
7/19/2019,TSLA190719C00385000,0,0,0.57,0.66,0,0.4582,0.0318,0.0013,45,385,255.04
7/19/2019,TSLA190719C00390000,0.52,0.17,0.51,0.53,107,0.457,0.0273,0.0012,538,390,255.04
7/19/2019,TSLA190719C00395000,0,0,0.45,0.55,0,0.4659,0.0261,0.0011,56,395,255.04
7/19/2019,TSLA190719C00400000,0.48,0.185,0.41,0.5,35,0.4702,0.0239,0.001,1168,400,255.04
7/19/2019,TSLA190719C00405000,0.27,-0.005,0.37,0.47,2,0.4752,0.022,0.0009,21,405,255.04
7/19/2019,TSLA190719C00410000,0.34,0.085,0.33,0.37,4,0.4729,0.0187,0.0008,166,410,255.04
7/19/2019,TSLA190719C00415000,0,0,0.3,0.4,0,0.4834,0.0184,0.0008,1,415,255.04
7/19/2019,TSLA190719C00420000,0.22,0,0.28,0.38,1,0.4892,0.0173,0.0008,134,420,255.04
7/19/2019,TSLA190719C00425000,0.28,0.075,0.25,0.35,7,0.4927,0.0158,0.0007,0,425,255.04
7/19/2019,TSLA190719C00430000,0,0,0.23,0.33,0,0.4976,0.0147,0.0006,54,430,255.04
7/19/2019,TSLA190719C00435000,0,0,0.21,0.31,0,0.5021,0.0137,0.0006,0,435,255.04
7/19/2019,TSLA190719C00440000,0.23,0.06,0.19,0.29,2,0.506,0.0126,0.0006,177,440,255.04
7/19/2019,TSLA190719C00445000,0,0,0.18,0.28,0,0.5119,0.012,0.0005,5,445,255.04
7/19/2019,TSLA190719C00450000,0,0,0.16,0.26,2,0.5144,0.0109,0.0005,200,450,255.04
7/19/2019,TSLA190719C00455000,0.15,0.005,0.15,0.25,1,0.5205,0.0105,0.0005,0,455,255.04
7/19/2019,TSLA190719C00460000,0,0,0.14,0.24,0,0.5253,0.0099,0.0004,179,460,255.04
7/19/2019,TSLA190719C00465000,0,0,0.13,0.23,0,0.5301,0.0093,0.0004,0,465,255.04
7/19/2019,TSLA190719C00470000,0,0,0.11,0.22,0,0.533,0.0086,0.0004,21,470,255.04
7/19/2019,TSLA190719C00475000,0,0,0.1,0.21,0,0.5371,0.0081,0.0004,5,475,255.04
7/19/2019,TSLA190719C00480000,0,0,0.1,0.2,0,0.5424,0.0077,0.0003,65,480,255.04
7/19/2019,TSLA190719C00485000,0,0,0.09,0.19,0,0.5457,0.0072,0.0003,25,485,255.04
7/19/2019,TSLA190719C00490000,0,0,0.09,0.18,0,0.551,0.0069,0.0003,19,490,255.04
7/19/2019,TSLA190719C00495000,0,0,0.07,0.17,0,0.5511,0.0062,0.0003,0,495,255.04
7/19/2019,TSLA190719C00500000,0.09,0.02,0.08,0.1,2,0.5422,0.0048,0.0002,482,500,255.04
7/19/2019,TSLA190719C00505000,0.1,0.02,0.06,0.16,10,0.5602,0.0056,0.0002,0,505,255.04
7/19/2019,TSLA190719C00510000,0,0,0.05,0.15,0,0.562,0.0051,0.0002,0,510,255.04
7/19/2019,TSLA190719C00515000,0,0,0.05,0.15,0,0.5685,0.0051,0.0002,0,515,255.04
