Expiry,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Underlying
9/20/2019,SPY190920C00355000,0,0,0.06,0.07,0,0.125,0.0091,0.0011,2351,355,294.02
9/20/2019,SPY190920C00360000,0,0,0.05,0.06,0,0.1297,0.0072,0.0008,1421,360,294.02
9/20/2019,SPY190920C00365000,0,0,0.04,0.05,0,0.1347,0.0058,0.0007,862,365,294.02
9/20/2019,SPY190920C00370000,0,0,0.03,0.04,0,0.138,0.0044,0.0005,642,370,294.02
9/20/2019,SPY190920C00380000,0,0,0.01,0.02,0,0.1413,0.0021,0.0003,593,380,294.02
9/20/2019,SPY190920C00390000,0,0,0,0.02,0,0.1453,0.0011,0.0001,1433,390,294.02
9/20/2019,SPY190920C00400000,0,0,0,0.02,100,0.161,0.0013,0.0001,7485,400,294.02
9/30/2019,SPY190930C00175000,0,0,119.6,120.01,0,0.4464,0.9685,0.0007,0,175,294.02
9/30/2019,SPY190930C00180000,0,0,114.64,115.04,0,0.4271,0.967,0.0007,0,180,294.02
9/30/2019,SPY190930C00185000,0,0,109.68,110.06,0,0.4075,0.9655,0.0008,1,185,294.02
9/30/2019,SPY190930C00190000,0,0,104.73,101.72,0,0.02,0,0,34,190,294.02
9/30/2019,SPY190930C00195000,0,0,99.79,100.17,0,0.3726,0.9612,0.001,5,195,294.02
9/30/2019,SPY190930C00200000,0,0,94.86,94.66,0,0.3337,0.9659,0.001,24,200,294.02
9/30/2019,SPY190930C00205000,0,0,89.94,90.34,0,0.3408,0.9553,0.0013,29,205,294.02
9/30/2019,SPY190930C00210000,0,0,85.05,85.46,0,0.3267,0.9513,0.0014,5,210,294.02
9/30/2019,SPY190930C00215000,0,0,80.18,77.86,0,0.02,0.9664,0.0012,1,215,294.02
9/30/2019,SPY190930C00220000,0,0,75.33,75.74,0,0.2998,0.9411,0.0019,63,220,294.02
9/30/2019,SPY190930C00225000,0,0,70.5,70.91,0,0.2871,0.9345,0.0021,17,225,294.02
9/30/2019,SPY190930C00226000,0,0,69.54,69.94,0,0.2845,0.9331,0.0022,0,226,294.02
9/30/2019,SPY190930C00227000,0,0,68.58,68.98,0,0.2821,0.9316,0.0023,0,227,294.02
9/30/2019,SPY190930C00228000,0,0,67.62,68.02,0,0.2797,0.93,0.0023,0,228,294.02
9/30/2019,SPY190930C00229000,0,0,66.65,67.05,0,0.2769,0.9287,0.0024,0,229,294.02
9/30/2019,SPY190930C00230000,0,0,65.7,66.09,0,0.2746,0.927,0.0025,69,230,294.02
9/30/2019,SPY190930C00231000,0,0,64.74,65.13,0,0.2721,0.9253,0.0025,0,231,294.02
9/30/2019,SPY190930C00232000,0,0,63.78,64.17,0,0.2694,0.9238,0.0026,0,232,294.02
9/30/2019,SPY190930C00233000,0,0,62.83,63.22,0,0.2672,0.9218,0.0027,0,233,294.02
9/30/2019,SPY190930C00234000,0,0,61.87,62.26,0,0.2646,0.9201,0.0028,0,234,294.02
9/30/2019,SPY190930C00235000,0,0,60.92,61.3,0,0.2622,0.9182,0.0028,5,235,294.02
9/30/2019,SPY190930C00236000,0,0,59.97,60.35,0,0.2599,0.9162,0.0029,3,236,294.02
9/30/2019,SPY190930C00237000,0,0,59.02,59.4,0,0.2576,0.9141,0.003,1,237,294.02
9/30/2019,SPY190930C00238000,0,0,58.07,58.44,0,0.255,0.9121,0.0031,1,238,294.02
9/30/2019,SPY190930C00239000,0,0,57.12,57.49,0,0.2526,0.91,0.0032,0,239,294.02
9/30/2019,SPY190930C00240000,0,0,56.17,56.55,0,0.2503,0.9077,0.0033,22,240,294.02
9/30/2019,SPY190930C00241000,0,0,55.22,55.6,0,0.2478,0.9055,0.0034,27,241,294.02
9/30/2019,SPY190930C00242000,0,0,54.66,54.65,0,0.2516,0.8984,0.0035,26,242,294.02
9/30/2019,SPY190930C00243000,0,0,53.34,53.71,0,0.2433,0.9005,0.0036,3,243,294.02
9/30/2019,SPY190930C00244000,0,0,52.4,52.77,0,0.241,0.8979,0.0037,0,244,294.02
9/30/2019,SPY190930C00245000,0,0,51.46,51.82,0,0.2385,0.8954,0.0038,4,245,294.02
9/30/2019,SPY190930C00246000,0,0,50.52,50.89,0,0.2363,0.8926,0.0039,1025,246,294.02
9/30/2019,SPY190930C00247000,0,0,49.59,49.95,0,0.2341,0.8897,0.0041,1,247,294.02
9/30/2019,SPY190930C00248000,0,0,48.65,48.72,0,0.2273,0.8906,0.0042,28,248,294.02
9/30/2019,SPY190930C00249000,0,0,47.75,48.08,0,0.2299,0.8834,0.0043,1,249,294.02
9/30/2019,SPY190930C00250000,0,0,46.8,47.15,0,0.2273,0.8804,0.0045,129,250,294.02
9/30/2019,SPY190930C00251000,0,0,45.87,46.22,0,0.225,0.8772,0.0046,7,251,294.02
9/30/2019,SPY190930C00252000,0,0,44.95,45.29,0,0.2228,0.8738,0.0047,13,252,294.02
9/30/2019,SPY190930C00253000,0,0,44.02,44.37,0,0.2205,0.8703,0.0049,1,253,294.02
9/30/2019,SPY190930C00254000,0,0,43.09,40.42,0,0.02,0.9093,0.0046,9,254,294.02
9/30/2019,SPY190930C00255000,0,0,42.18,40.77,0,0.1923,0.887,0.005,52,255,294.02
9/30/2019,SPY190930C00256000,0,0,41.28,41.61,0,0.214,0.8588,0.0054,8,256,294.02
9/30/2019,SPY190930C00257000,0,0,40.36,40.7,0,0.2118,0.8548,0.0055,13,257,294.02
9/30/2019,SPY190930C00258000,0,0,39.46,39.79,0,0.2096,0.8505,0.0057,135,258,294.02
9/30/2019,SPY190930C00259000,0,0,38.55,37.06,0,0.185,0.8702,0.0058,46,259,294.02
9/30/2019,SPY190930C00260000,0,0,37.65,37.98,0,0.2053,0.8415,0.0061,181,260,294.02
9/30/2019,SPY190930C00261000,0,0,36.75,37.08,0,0.2031,0.8368,0.0062,69,261,294.02
9/30/2019,SPY190930C00262000,0,0,35.84,34.39,0,0.1803,0.8548,0.0065,154,262,294.02
9/30/2019,SPY190930C00263000,0,0,34.97,35.28,0,0.1988,0.8268,0.0066,146,263,294.02
9/30/2019,SPY190930C00264000,0,0,34.08,34.39,0,0.1967,0.8215,0.0069,412,264,294.02
9/30/2019,SPY190930C00265000,0,0,33.19,33.5,0,0.1945,0.8161,0.0071,78,265,294.02
9/30/2019,SPY190930C00266000,31.83,1.865,32.31,32.62,3,0.1924,0.8104,0.0073,9,266,294.02
9/30/2019,SPY190930C00267000,0,0,31.43,31.74,0,0.1902,0.8045,0.0075,114,267,294.02
9/30/2019,SPY190930C00268000,0,0,30.58,30.87,0,0.1883,0.7981,0.0078,13,268,294.02
9/30/2019,SPY190930C00269000,0,0,29.7,28.32,0,0.1697,0.8108,0.0083,4,269,294.02
9/30/2019,SPY190930C00270000,28.37,1.8,28.83,29.13,1,0.1839,0.7854,0.0082,283,270,294.02
9/30/2019,SPY190930C00271000,0,0,27.98,28.27,0,0.1818,0.7785,0.0085,176,271,294.02
9/30/2019,SPY190930C00272000,26.03,1.125,27.16,27.42,3,0.1801,0.771,0.0088,273,272,294.02
9/30/2019,SPY190930C00273000,0,0,26.29,26.56,0,0.1777,0.764,0.009,243,273,294.02
9/30/2019,SPY190930C00274000,0,0,25.44,25.72,0,0.1755,0.7564,0.0093,95,274,294.02
9/30/2019,SPY190930C00275000,24.66,2.19,24.61,24.88,54,0.1735,0.7484,0.0096,794,275,294.02
9/30/2019,SPY190930C00276000,0,0,23.77,21.9,0,0.1529,0.7611,0.0106,339,276,294.02
9/30/2019,SPY190930C00277000,0,0,22.93,22.87,0,0.1662,0.7348,0.0103,905,277,294.02
9/30/2019,SPY190930C00278000,0,0,22.14,22.4,0,0.1672,0.7228,0.0105,38,278,294.02
9/30/2019,SPY190930C00279000,0,0,21.31,21.58,0,0.1648,0.7138,0.0108,1683,279,294.02
9/30/2019,SPY190930C00280000,20.48,1.985,20.53,20.77,38,0.1629,0.7041,0.0111,2144,280,294.02
9/30/2019,SPY190930C00281000,19.65,1.915,19.74,19.97,2,0.1606,0.6946,0.0114,1773,281,294.02
9/30/2019,SPY190930C00282000,0,0,18.94,19.18,2,0.1586,0.6841,0.0118,1672,282,294.02
9/30/2019,SPY190930C00283000,0,0,18.14,18.39,0,0.1563,0.6736,0.0121,1974,283,294.02
9/30/2019,SPY190930C00284000,16.75,1.25,17.37,17.61,1,0.154,0.6629,0.0125,404,284,294.02
9/30/2019,SPY190930C00285000,16.49,1.73,16.62,16.85,46,0.1521,0.6511,0.0128,2129,285,294.02
9/30/2019,SPY190930C00286000,15.89,1.84,15.87,16.09,2,0.1499,0.6395,0.0131,1464,286,294.02
9/30/2019,SPY190930C00287000,0,0,15.17,15.3,0,0.1479,0.627,0.0135,350,287,294.02
9/30/2019,SPY190930C00288000,14.47,1.835,14.43,14.56,6,0.1456,0.6143,0.0138,1555,288,294.02
9/30/2019,SPY190930C00289000,0,0,13.69,13.82,0,0.1433,0.6012,0.0142,285,289,294.02
9/30/2019,SPY190930C00290000,0,0,12.99,13.11,2,0.1412,0.5875,0.0145,1052,290,294.02
9/30/2019,SPY190930C00291000,12.23,1.62,12.29,12.4,3,0.139,0.5734,0.0149,505,291,294.02
9/30/2019,SPY190930C00292000,0,0,11.59,11.7,6,0.1367,0.5588,0.0152,759,292,294.02
9/30/2019,SPY190930C00293000,10.97,1.63,10.92,11.03,39,0.1346,0.5436,0.0155,698,293,294.02
9/30/2019,SPY190930C00294000,10.26,1.53,10.26,10.32,26,0.1321,0.528,0.0159,267,294,294.02
9/30/2019,SPY190930C00295000,9.44,1.31,9.61,9.71,27,0.1302,0.5118,0.0162,2987,295,294.02
9/30/2019,SPY190930C00296000,8.96,1.405,8.98,9.07,8,0.128,0.4952,0.0165,1591,296,294.02
9/30/2019,SPY190930C00297000,8.33,1.33,8.37,8.46,10,0.1259,0.478,0.0167,993,297,294.02
9/30/2019,SPY190930C00298000,7.82,1.355,7.78,7.87,3,0.1238,0.4604,0.0169,284,298,294.02
9/30/2019,SPY190930C00299000,0,0,7.2,7.29,0,0.1216,0.4422,0.0172,2274,299,294.02
9/30/2019,SPY190930C00300000,6.63,1.175,6.66,6.74,3,0.1197,0.4238,0.0173,3566,300,294.02
9/30/2019,SPY190930C00301000,5.75,0.755,6.13,6.21,3,0.1177,0.4049,0.0174,27,301,294.02
9/30/2019,SPY190930C00302000,5.71,1.155,5.62,5.7,2,0.1157,0.3857,0.0175,930,302,294.02
9/30/2019,SPY190930C00303000,5.09,0.945,5.15,5.22,7,0.1139,0.3665,0.0175,1967,303,294.02
9/30/2019,SPY190930C00304000,0,0,4.69,4.76,0,0.112,0.3469,0.0175,36,304,294.02
9/30/2019,SPY190930C00305000,4.25,0.865,4.27,4.33,4,0.1103,0.3274,0.0173,4372,305,294.02
9/30/2019,SPY190930C00306000,0,0,3.87,3.94,2,0.1088,0.3081,0.0171,72,306,294.02
9/30/2019,SPY190930C00307000,0,0,3.49,3.56,0,0.1072,0.2887,0.0169,19,307,294.02
9/30/2019,SPY190930C00308000,0,0,3.15,3.17,0,0.1055,0.2692,0.0166,6,308,294.02
9/30/2019,SPY190930C00309000,2.89,0.69,2.83,2.89,1,0.1044,0.2514,0.0162,17,309,294.02
9/30/2019,SPY190930C00310000,0,0,2.54,2.6,0,0.1033,0.2335,0.0157,2362,310,294.02
9/30/2019,SPY190930C00311000,0,0,2.28,2.33,0,0.1022,0.2164,0.0152,10,311,294.02
9/30/2019,SPY190930C00312000,0,0,2.04,2.09,0,0.1013,0.1999,0.0147,50,312,294.02
9/30/2019,SPY190930C00313000,0,0,1.82,1.87,0,0.1004,0.1842,0.0141,8,313,294.02
9/30/2019,SPY190930C00314000,0,0,1.63,1.68,76,0.0998,0.1697,0.0134,382,314,294.02
9/30/2019,SPY190930C00315000,0,0,1.46,1.51,0,0.0993,0.1562,0.0128,8115,315,294.02
9/30/2019,SPY190930C00320000,0.89,0.225,0.85,0.89,5,0.0982,0.1017,0.0096,5327,320,294.02
9/30/2019,SPY190930C00325000,0.46,0.04,0.53,0.55,936,0.0996,0.0672,0.0069,870,325,294.02
9/30/2019,SPY190930C00330000,0.36,0.08,0.34,0.36,35,0.1021,0.0453,0.005,6154,330,294.02
9/30/2019,SPY190930C00335000,0,0,0.23,0.25,0,0.1056,0.0317,0.0036,4417,335,294.02
9/30/2019,SPY190930C00340000,0,0,0.16,0.17,0,0.1089,0.0221,0.0026,1068,340,294.02
9/30/2019,SPY190930C00345000,0,0,0.12,0.14,0,0.1141,0.0171,0.002,1174,345,294.02
9/30/2019,SPY190930C00350000,0,0,0.09,0.11,0,0.1186,0.0131,0.0015,986,350,294.02
12/20/2019,SPY191220C00025000,0,0,268.95,269.51,0,4.7409,0.9835,0,7,25,294.02
12/20/2019,SPY191220C00030000,0,0,263.96,264.53,0,3.8532,0.9777,0,0,30,294.02
12/20/2019,SPY191220C00035000,0,0,259,259.54,0,3.2204,0.9719,0.0001,0,35,294.02
12/20/2019,SPY191220C00040000,0,0,254,254.56,0,2.7447,0.9669,0.0001,0,40,294.02
12/20/2019,SPY191220C00045000,0,0,249.01,247.8,0,0.02,1,0.0001,0,45,294.02
12/20/2019,SPY191220C00050000,243.99,2.37,244.05,244.59,2,2.0809,0.9607,0.0001,0,50,294.02
12/20/2019,SPY191220C00060000,0,0,234.07,234.63,0,1.639,0.959,0.0002,10,60,294.02
12/20/2019,SPY191220C00070000,0,0,224.11,224.67,0,1.3258,0.9602,0.0002,0,70,294.02
12/20/2019,SPY191220C00075000,0,0,219.13,219.68,0,1.2008,0.9615,0.0002,0,75,294.02
12/20/2019,SPY191220C00080000,0,0,214.15,214.7,0,1.0929,0.9631,0.0002,0,80,294.02
12/20/2019,SPY191220C00085000,0,0,209.16,209.72,0,0.9982,0.9647,0.0002,0,85,294.02
12/20/2019,SPY191220C00090000,0,0,204.18,204.74,0,0.9155,0.9664,0.0003,0,90,294.02
12/20/2019,SPY191220C00095000,0,0,199.2,199.76,0,0.8432,0.968,0.0003,0,95,294.02
12/20/2019,SPY191220C00100000,0,0,194.22,194.77,0,0.7792,0.9695,0.0003,0,100,294.02
12/20/2019,SPY191220C00105000,0,0,189.24,189.79,0,0.7241,0.9707,0.0003,0,105,294.02
12/20/2019,SPY191220C00110000,0,0,184.26,184.81,0,0.6765,0.9717,0.0003,0,110,294.02
12/20/2019,SPY191220C00115000,0,0,179.28,179.83,0,0.6355,0.9723,0.0003,0,115,294.02
12/20/2019,SPY191220C00120000,0,0,174.3,174.85,0,0.6004,0.9725,0.0003,1,120,294.02
12/20/2019,SPY191220C00125000,0,0,169.32,169.86,0,0.5694,0.9725,0.0003,0,125,294.02
12/20/2019,SPY191220C00130000,0,0,164.34,164.88,0,0.5427,0.9722,0.0003,11,130,294.02
12/20/2019,SPY191220C00135000,0,0,159.36,157.07,0,0.02,0,0,0,135,294.02
12/20/2019,SPY191220C00140000,0,0,154.38,154.92,0,0.4968,0.9709,0.0004,16,140,294.02
12/20/2019,SPY191220C00145000,0,0,149.4,146.58,0,0.02,0,0,2,145,294.02
12/20/2019,SPY191220C00150000,0,0,144.43,144.97,0,0.4574,0.9689,0.0005,26,150,294.02
12/20/2019,SPY191220C00155000,0,0,139.45,139.99,0,0.4383,0.9679,0.0005,4,155,294.02
12/20/2019,SPY191220C00160000,0,0,134.48,134.11,0,0.02,0.975,0.0004,22,160,294.02
12/20/2019,SPY191220C00165000,0,0,129.52,130.06,0,0.4037,0.9653,0.0006,6,165,294.02
12/20/2019,SPY191220C00170000,0,0,124.57,125.1,0,0.3874,0.9637,0.0007,145,170,294.02
12/20/2019,SPY191220C00175000,0,0,119.62,120.15,0,0.3714,0.9621,0.0007,83,175,294.02
12/20/2019,SPY191220C00180000,0,0,114.69,115.22,0,0.3567,0.96,0.0008,430,180,294.02
12/20/2019,SPY191220C00185000,0,0,109.77,109.74,0,0.3243,0.9635,0.0008,377,185,294.02
12/20/2019,SPY191220C00190000,0,0,104.87,105.4,0,0.3293,0.955,0.001,638,190,294.02
12/20/2019,SPY191220C00195000,0,0,99.99,98.33,0,0.02,0.9664,0.0008,2382,195,294.02
12/20/2019,SPY191220C00198000,0,0,97.08,97.6,0,0.3097,0.9494,0.0012,0,198,294.02
12/20/2019,SPY191220C00199000,0,0,96.11,96.63,0,0.3074,0.9486,0.0012,0,199,294.02
12/20/2019,SPY191220C00200000,0,0,95.14,95.66,0,0.3052,0.9478,0.0012,2804,200,294.02
12/20/2019,SPY191220C00205000,0,0,90.32,89.96,0,0.2734,0.9529,0.0012,2549,205,294.02
12/20/2019,SPY191220C00210000,0,0,85.52,86.03,0,0.2844,0.9375,0.0016,2570,210,294.02
12/20/2019,SPY191220C00215000,0,0,80.76,81.26,0,0.2748,0.931,0.0018,1784,215,294.02
12/20/2019,SPY191220C00220000,0,0,76.03,76.53,14,0.2658,0.9233,0.0021,1861,220,294.02
12/20/2019,SPY191220C00225000,0,0,71.34,71.83,2,0.2571,0.9144,0.0023,2817,225,294.02
12/20/2019,SPY191220C00226000,0,0,70.41,70.89,0,0.2554,0.9125,0.0024,0,226,294.02
12/20/2019,SPY191220C00227000,0,0,69.48,69.13,0,0.2411,0.9194,0.0024,106,227,294.02
12/20/2019,SPY191220C00228000,0,0,68.54,68.2,0,0.2395,0.9174,0.0024,2,228,294.02
12/20/2019,SPY191220C00229000,0,0,67.61,68.1,0,0.2503,0.9064,0.0026,0,229,294.02
12/20/2019,SPY191220C00230000,0,0,66.69,67.17,0,0.2487,0.9042,0.0027,32205,230,294.02
12/20/2019,SPY191220C00231000,0,0,65.76,66.24,0,0.2469,0.902,0.0027,2,231,294.02
12/20/2019,SPY191220C00232000,0,0,64.83,65.31,0,0.2451,0.8998,0.0028,10,232,294.02
12/20/2019,SPY191220C00233000,0,0,63.91,64.38,0,0.2434,0.8975,0.0029,57,233,294.02
12/20/2019,SPY191220C00234000,0,0,62.99,63.46,0,0.2418,0.8951,0.003,0,234,294.02
12/20/2019,SPY191220C00235000,62.1,2.61,62.07,62.54,2,0.2401,0.8926,0.003,3908,235,294.02
12/20/2019,SPY191220C00236000,0,0,61.15,61.62,0,0.2384,0.8901,0.0031,7,236,294.02
12/20/2019,SPY191220C00237000,0,0,60.23,60.7,0,0.2367,0.8876,0.0032,84,237,294.02
12/20/2019,SPY191220C00238000,0,0,59.32,59.78,0,0.235,0.8849,0.0033,121,238,294.02
12/20/2019,SPY191220C00239000,0,0,58.4,58.87,0,0.2333,0.8822,0.0034,5,239,294.02
12/20/2019,SPY191220C00240000,0,0,57.49,57.96,8,0.2317,0.8794,0.0035,2097,240,294.02
12/20/2019,SPY191220C00241000,0,0,56.58,57.04,0,0.2299,0.8766,0.0035,22,241,294.02
12/20/2019,SPY191220C00242000,0,0,55.68,56.13,0,0.2283,0.8736,0.0036,18,242,294.02
12/20/2019,SPY191220C00243000,0,0,54.77,55.23,0,0.2267,0.8705,0.0037,9,243,294.02
12/20/2019,SPY191220C00244000,0,0,53.87,54.32,0,0.2249,0.8675,0.0038,34,244,294.02
12/20/2019,SPY191220C00245000,0,0,52.97,53.42,0,0.2233,0.8643,0.0039,4038,245,294.02
12/20/2019,SPY191220C00246000,0,0,52.07,52.04,0,0.2167,0.8655,0.004,8,246,294.02
12/20/2019,SPY191220C00247000,0,0,51.18,48.63,0,0.1871,0.8899,0.004,9,247,294.02
12/20/2019,SPY191220C00248000,0,0,50.28,50.73,0,0.2183,0.8541,0.0042,112,248,294.02
12/20/2019,SPY191220C00249000,0,0,49.39,49.83,0,0.2166,0.8506,0.0043,6,249,294.02
12/20/2019,SPY191220C00250000,0,0,48.5,48.94,2,0.215,0.847,0.0045,6702,250,294.02
12/20/2019,SPY191220C00251000,0,0,47.62,47.59,0,0.209,0.8473,0.0046,242,251,294.02
12/20/2019,SPY191220C00252000,0,0,46.74,47.17,0,0.2118,0.8392,0.0047,251,252,294.02
12/20/2019,SPY191220C00253000,0,0,45.85,46.28,0,0.21,0.8354,0.0048,330,253,294.02
12/20/2019,SPY191220C00254000,0,0,44.98,45.4,0,0.2084,0.8312,0.0049,23,254,294.02
12/20/2019,SPY191220C00255000,0,0,44.1,44.53,0,0.2068,0.827,0.0051,11410,255,294.02
12/20/2019,SPY191220C00256000,0,0,43.23,43.65,0,0.2051,0.8228,0.0052,295,256,294.02
12/20/2019,SPY191220C00257000,0,0,42.36,42.78,0,0.2035,0.8183,0.0053,424,257,294.02
12/20/2019,SPY191220C00258000,0,0,41.52,41.91,0,0.202,0.8136,0.0054,652,258,294.02
12/20/2019,SPY191220C00259000,0,0,40.64,41.05,0,0.2003,0.809,0.0056,207,259,294.02
12/20/2019,SPY191220C00260000,0,0,39.8,40.19,0,0.1988,0.8041,0.0057,6446,260,294.02
12/20/2019,SPY191220C00261000,0,0,38.92,39.33,0,0.1969,0.7993,0.0059,754,261,294.02
12/20/2019,SPY191220C00262000,0,0,38.07,38.47,0,0.1952,0.7943,0.006,720,262,294.02
12/20/2019,SPY191220C00263000,0,0,37.22,37.62,0,0.1936,0.7891,0.0062,480,263,294.02
12/20/2019,SPY191220C00264000,0,0,36.38,36.78,6,0.192,0.7837,0.0063,853,264,294.02
12/20/2019,SPY191220C00265000,34.71,1.36,35.56,35.93,1,0.1905,0.7781,0.0065,30176,265,294.02
12/20/2019,SPY191220C00266000,0,0,34.7,35.09,0,0.1887,0.7726,0.0066,888,266,294.02
12/20/2019,SPY191220C00267000,0,0,33.87,34.25,0,0.187,0.7668,0.0068,1030,267,294.02
12/20/2019,SPY191220C00268000,0,0,33.04,33.42,0,0.1853,0.7608,0.0069,1466,268,294.02
12/20/2019,SPY191220C00269000,0,0,32.24,32.59,0,0.1838,0.7546,0.0071,1112,269,294.02
12/20/2019,SPY191220C00270000,31.5,2.21,31.42,31.77,42,0.1822,0.7483,0.0073,8116,270,294.02
12/20/2019,SPY191220C00271000,0,0,30.6,30.95,0,0.1804,0.7419,0.0075,2691,271,294.02
12/20/2019,SPY191220C00272000,29.88,2.17,29.77,30.13,5,0.1786,0.7354,0.0076,1609,272,294.02
12/20/2019,SPY191220C00273000,0,0,28.96,29.32,0,0.1769,0.7286,0.0078,2781,273,294.02
12/20/2019,SPY191220C00274000,28.1,1.955,28.18,28.52,1,0.1754,0.7214,0.008,1712,274,294.02
12/20/2019,SPY191220C00275000,0,0,27.37,27.71,0,0.1734,0.7146,0.0082,9383,275,294.02
12/20/2019,SPY191220C00276000,0,0,26.57,26.92,0,0.1718,0.707,0.0084,3818,276,294.02
12/20/2019,SPY191220C00277000,25.53,1.705,25.79,26.13,1,0.1701,0.6994,0.0086,3407,277,294.02
12/20/2019,SPY191220C00278000,25.03,1.965,25.01,25.34,10,0.1684,0.6916,0.0088,993,278,294.02
12/20/2019,SPY191220C00279000,0,0,24.23,24.56,0,0.1666,0.6837,0.009,1706,279,294.02
12/20/2019,SPY191220C00280000,23.55,1.955,23.55,23.79,28,0.1654,0.675,0.0091,25696,280,294.02
12/20/2019,SPY191220C00281000,22.78,1.92,22.7,23.02,9,0.1632,0.667,0.0093,2839,281,294.02
12/20/2019,SPY191220C00282000,0,0,21.95,22.26,0,0.1615,0.6583,0.0095,1221,282,294.02
12/20/2019,SPY191220C00283000,0,0,21.21,21.5,0,0.1597,0.6494,0.0098,1454,283,294.02
12/20/2019,SPY191220C00284000,20.55,1.875,20.47,20.76,1,0.158,0.6402,0.01,581,284,294.02
12/20/2019,SPY191220C00285000,19.76,1.785,19.72,20.02,17,0.1562,0.6308,0.0102,20774,285,294.02
12/20/2019,SPY191220C00286000,19.23,1.95,19.01,19.28,1,0.1545,0.6211,0.0104,550,286,294.02
12/20/2019,SPY191220C00287000,0,0,18.38,18.52,0,0.153,0.6111,0.0106,1193,287,294.02
12/20/2019,SPY191220C00288000,17.61,1.73,17.68,17.81,25,0.1513,0.6009,0.0108,1482,288,294.02
12/20/2019,SPY191220C00289000,16.45,1.24,16.98,17.11,71,0.1496,0.5904,0.011,1769,289,294.02
12/20/2019,SPY191220C00290000,16.2,1.645,16.28,16.41,78,0.1478,0.5797,0.0112,33619,290,294.02
12/20/2019,SPY191220C00291000,15.1,1.195,15.57,15.7,81,0.1458,0.5687,0.0114,1940,291,294.02
12/20/2019,SPY191220C00292000,14.91,1.67,14.9,15.02,7,0.144,0.5574,0.0116,2475,292,294.02
12/20/2019,SPY191220C00293000,14.25,1.64,14.25,14.36,22,0.1424,0.5458,0.0118,6559,293,294.02
12/20/2019,SPY191220C00294000,13.56,1.565,13.6,13.71,13,0.1407,0.534,0.0119,1681,294,294.02
12/20/2019,SPY191220C00295000,12.86,1.46,12.93,13.05,213,0.1387,0.5218,0.0122,31510,295,294.02
12/20/2019,SPY191220C00296000,12.3,1.51,12.29,12.4,17,0.1368,0.5093,0.0123,959,296,294.02
12/20/2019,SPY191220C00297000,11.72,1.525,11.68,11.78,33,0.1351,0.4965,0.0125,2180,297,294.02
12/20/2019,SPY191220C00298000,11.06,1.415,11.08,11.18,25,0.1334,0.4835,0.0127,3094,298,294.02
12/20/2019,SPY191220C00299000,10.48,1.38,10.47,10.57,45,0.1315,0.4701,0.0128,3460,299,294.02
12/20/2019,SPY191220C00300000,9.87,1.32,9.88,9.98,83,0.1296,0.4564,0.013,43169,300,294.02
12/20/2019,SPY191220C00301000,9.31,1.285,9.33,9.42,17,0.128,0.4426,0.0131,1991,301,294.02
12/20/2019,SPY191220C00302000,8.82,1.285,8.8,8.88,79,0.1265,0.4286,0.0132,2592,302,294.02
12/20/2019,SPY191220C00303000,8.26,1.205,8.23,8.33,17,0.1245,0.414,0.0133,1677,303,294.02
12/20/2019,SPY191220C00304000,7.68,1.115,7.73,7.81,104,0.1229,0.3995,0.0133,3238,304,294.02
12/20/2019,SPY191220C00305000,7.24,1.11,7.24,7.33,114,0.1215,0.385,0.0134,19305,305,294.02
12/20/2019,SPY191220C00306000,6.75,1.04,6.76,6.85,54,0.1199,0.3701,0.0134,1059,306,294.02
12/20/2019,SPY191220C00307000,5.81,0.525,6.29,6.36,2,0.1181,0.3548,0.0134,1543,307,294.02
12/20/2019,SPY191220C00308000,5.55,0.65,5.86,5.94,67,0.1168,0.3401,0.0133,1306,308,294.02
12/20/2019,SPY191220C00309000,5.03,0.485,5.45,5.53,3,0.1155,0.3253,0.0133,3030,309,294.02
12/20/2019,SPY191220C00310000,5.02,0.83,5.03,5.11,60,0.1139,0.31,0.0132,78673,310,294.02
12/20/2019,SPY191220C00311000,4.65,0.785,4.67,4.73,6,0.1126,0.2953,0.013,88,311,294.02
12/20/2019,SPY191220C00312000,4.3,0.74,4.32,4.39,2,0.1115,0.2809,0.0129,61,312,294.02
12/20/2019,SPY191220C00313000,3.96,0.69,3.97,4.03,35,0.1101,0.266,0.0127,932,313,294.02
12/20/2019,SPY191220C00314000,0,0,3.66,3.72,0,0.109,0.2519,0.0125,661,314,294.02
12/20/2019,SPY191220C00315000,3.4,0.64,3.38,3.4,62,0.1079,0.2379,0.0122,43517,315,294.02
12/20/2019,SPY191220C00320000,2.22,0.425,2.2,2.25,1371,0.1041,0.1758,0.0106,8590,320,294.02
12/20/2019,SPY191220C00325000,1.48,0.285,1.46,1.5,73,0.1026,0.1279,0.0087,2387,325,294.02
12/20/2019,SPY191220C00330000,0.99,0.17,0.98,1.03,15,0.1025,0.0928,0.0069,9377,330,294.02
12/20/2019,SPY191220C00335000,0.68,0.095,0.7,0.73,4,0.104,0.0688,0.0054,20671,335,294.02
12/20/2019,SPY191220C00340000,0.52,0.1,0.5,0.53,20,0.1059,0.0511,0.0042,11864,340,294.02
12/20/2019,SPY191220C00345000,0.37,0.055,0.37,0.39,4,0.1081,0.0386,0.0033,2290,345,294.02
12/20/2019,SPY191220C00350000,0,0,0.27,0.3,0,0.1106,0.0294,0.0026,29008,350,294.02
